时间戳 (Timestamp),日志级别 (Level),事件/动作 (Action),报文原文 (Original Message),内容解析 (Content Analysis)
2024-11-16 17:17:57.482,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-17-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1f-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:18:12.595,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-19-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-aa-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:19:12.745,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1e-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-26-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:19:27.630,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-01-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-92-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:20:27.419,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-06-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-0e-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:20:38.917,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 17:20:39.077,DEBUG,生成时间等待任务:14,,无报文
2024-11-16 17:20:39.242,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-02-01-1f-90-1f-b6-2f-b6-d2-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 17:20:42.406,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-08-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-99-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:20:49.179,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-06-00-00-00-00-82-01-82-69-16,"控制码: 01 (下发: 读当前数据), 数据长度: 6 字节, 终端地址: 760000000415"
2024-11-16 17:20:59.311,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 17:21:42.545,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0d-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-15-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:21:57.808,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0f-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a0-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:22:58.116,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-14-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1c-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:23:13.281,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-16-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a7-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:24:12.460,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1b-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-23-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:24:27.362,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1d-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-ae-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:25:27.813,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-03-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-0b-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:25:43.014,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-05-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-96-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:25:43.515,DEBUG,生成时间等待任务:18,,无报文
2024-11-16 17:25:43.528,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 17:25:43.652,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-01-01-10-b9-01-af-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 17:25:43.660,DEBUG,"1,枪状态:1---就绪",,无报文
2024-11-16 17:25:43.668,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-01-01-10-b9-2d-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 17:25:44.484,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-02-01-10-b9-2e-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 17:25:44.618,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-02-01-10-b9-01-b0-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 17:25:44.636,DEBUG,"2,枪状态:1---就绪",,无报文
2024-11-16 17:25:45.481,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-00-00-1f-90-1f-b6-2f-b6-cf-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 17:25:55.534,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-01-01-1f-90-1f-b6-2f-b6-d1-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 17:26:05.684,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 17:26:42.914,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0c-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-14-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:26:59.109,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0e-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-9f-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:28:00.668,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-13-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3c-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1b-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:28:22.733,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-15-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a6-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:29:12.741,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1a-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-21-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:29:27.543,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1c-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-3a-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-ad-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:30:27.454,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-02-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3c-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-09-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:30:38.485,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 17:30:38.614,DEBUG,生成时间等待任务:20,,无报文
2024-11-16 17:30:38.622,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-02-01-1f-90-1f-b6-2f-b6-d2-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 17:30:42.519,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-04-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-39-3a-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-93-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:30:48.622,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-06-00-00-00-00-82-01-82-69-16,"控制码: 01 (下发: 读当前数据), 数据长度: 6 字节, 终端地址: 760000000415"
2024-11-16 17:30:58.787,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 17:31:43.030,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-09-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3b-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-0f-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:31:57.765,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0b-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-39-3a-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-9a-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:32:57.956,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-10-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3b-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-16-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:33:15.200,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-12-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-39-3a-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a1-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:34:12.841,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-17-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-68-01-00-00-c4-ac-42-06-00-00-00-00-3b-3b-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1d-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 17:34:27.878,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-19-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-71-18-00-76-00-00-00-04-15-51-33-15-16-11-24-57-62-44-00-00-00-00-f0-57-62-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-98-01-00-00-44-55-74-06-00-00-00-00-39-3a-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a8-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
